round,players,round_placement,points,matches,wins,avg_elims,avg_place
Round1,"Ethan03H, Jexeryy, Rhacr",1235,124,8,2,4.0,12.13
Round1,"999 Pav., MOONON60 FPS, boubabanks_1",1236,124,9,2,3.89,12.11
Round1,"fushi with lag, I hate tacts, Leiday.",1237,124,10,2,3.7,12.4
Round1,"thęо, Ѕęb, Pęt",1238,124,8,2,3.63,9.13
Round1,"4T Sebaslol, FrozedChicken, VOIGZ",1239,124,10,2,3.6,12.8
Round1,"VExDareth爱, VExEduax, VExJohny",1240,124,9,2,2.56,11.78
Round1,"GLC thegael, Memito GG, CRONOS H",1241,124,6,1,8.33,9.83
Round1,"Scorpion 诶, Dаz., AKA Static",1242,124,8,1,7.75,12.5
Round1,"TTV-illfleaman, Divinіty, Twitch Cablebtw",1243,124,9,1,7.56,15.67
Round1,"justі, DEMON Madmax, CraZeCandy YT",1244,124,10,1,5.9,17.7
Round1,"Mαkitα, Snicksy マ, Blazər",1245,124,10,1,5.7,13.7
Round1,"Phix ., jay 〆, AKA Zealous",1246,124,10,1,5.6,15.9
Round1,"Lifa WEEB, mok 18, outcast invest",1247,124,8,1,5.38,9.0
Round1,"Twitch L2Mini, Twitch iFlashbtw, Clover Plays Osu",1248,124,10,1,5.2,15.2
Round1,"BC Shinadu, BC Herbhugger, Neferpitou._.",1249,124,9,1,5.11,11.89
Round1,"sosaWTW, Сеsаr., ENDLESS ZEUS",1250,124,9,1,5.11,11.89
Round1,"TP Salt 父, TP Exity 父, TP Lehnto",1251,124,9,1,5.11,12.56
Round1,"SeegaFNϟ, Twitch Mocio1x, H BELT jacketh",1252,124,10,1,5.1,15.3
Round1,"ĐĄŁĄ ム, Swify ム, IGL CHRIS2",1253,124,10,1,5.0,13.4
Round1,"S8 chapi, S8 Ruscoxx., S8 Frxzy",1254,124,10,1,4.9,13.7
Round1,"TTV Hope1essFN, Nemi PL, TwitchCritical2x",1255,124,9,1,4.78,13.56
Round1,"qtKovaaK, Twitch Chew 30, Frааcky",1256,124,8,1,4.75,9.75
Round1,"Dragonded, twitch jayjay1x_, EASTER KRYP",1257,124,10,1,4.7,11.8
Round1,"sventy lvs dvy, chαpz ay лол, zaρρ",1258,124,10,1,4.7,13.1
Round1,"AI moosh, kuya kywifo, Zach likes Uno",1259,124,9,1,4.67,13.11
Round1,"Jason el JARF, 7 T L 1 G H T, twitter maikfnn",1260,124,10,1,4.6,14.0
Round1,"gug in franxx, qarslo, Kevlol.",1261,124,10,1,4.6,14.7
Round1,"Laptic., Fabioぎ, clxud ay лол",1262,124,10,1,4.5,14.7
Round1,"DMC〆, 999 stxble漢, AT. WaVe",1263,124,10,1,4.4,15.0
Round1,"CODE SEBIS.EC, Happy Fanboy, 30 by Happy",1264,124,9,1,4.33,11.11
Round1,"savii poo, YouTube Daytah, Avoid Timid",1265,124,9,1,4.22,11.56
Round1,"oreo 74, noob quack, Youtube Ozer",1266,124,9,1,4.22,11.78
Round1,"Abdeznuts, Сursing, Pasta-Jack",1267,124,10,1,4.2,13.1
Round1,"Sliqua, StuffenX, Tripenator SIMP",1268,124,10,1,4.2,13.5
Round1,"Munck ., pizza-time-elevn, She loves eros",1269,124,8,1,4.13,8.13
Round1,"ᴴᴮᴰreaqƶIƶ 父 YT, FSG Canito Pai, Twitch LocoHN",1270,124,10,1,4.1,11.9
Round1,"Χpoz, JERIGROSツ, Yewιx",1271,124,10,1,3.9,12.7
Round1,"Predictz.exe, Wiirlix.exe, Adȵ",1272,124,9,1,3.89,11.44
Round1,"Temptt 〆, HOUND ψ, dyzi 〆",1273,124,10,1,3.8,13.0
Round1,"twitter mstraw_, Twitch HydraSZN, LG Sommerset",1274,124,8,1,3.75,9.0
Round1,"SDR Juls, YOD Papum, SDR Garabito 父",1275,124,10,1,3.6,14.3
Round1,"trеe., woolyyyy, grantrose",1276,124,9,1,3.44,10.33
Round1,"Youtube Zykic, chubzxzxzxzxz, forts.",1277,124,9,1,3.33,10.0
Round1,"tt gritz, Zinkkkkk., sly1k",1278,124,9,1,3.22,10.67
Round1,"4zr Coyote, BACHE13, Best L2 fncs igl",1279,124,9,1,1.44,10.56
Round1,"THE BIG NOA, Jaunty., Xx_weaponFN_xX",1280,124,10,0,6.8,15.2
Round1,"Intentionz., Twitch Nyroze, erickmonkey tv",1281,124,9,0,6.11,12.0
Round1,"Twitch F7Legolas, Ezvon CV, Twitch TenCelI",1282,124,9,0,6.11,12.44
Round1,"Shоtt, Swаf, Circus.exe",1283,124,8,0,5.75,9.5
Round1,"FEAR kozu, YouTube Rinx, AKA Rene",1284,124,10,0,5.7,12.6
Round1,"Mursful, AtticusVI, sypе",1285,124,10,0,5.7,16.7
Round1,"Dictator Connor, Chзwy, Doniee๖ۣۜ",1286,124,10,0,5.6,15.5
Round1,"Kaos ζ, ℤarkos, TBК",1287,124,9,0,5.56,13.0
Round1,"HZN 7LTrexesha, Aqaresha, Jerrquanda",1288,124,10,0,5.4,14.8
Round1,"SaBeRc0r Ψ, Jinx2Tone, Wasicu ψ",1289,124,9,0,5.0,12.11
Round1,"W-Key Solace, W-Key Equinox, W-Key Xero",1290,124,8,0,4.88,8.5
Round1,"Exyq, twitch cashadv, Blinqsy",1291,124,10,0,4.8,14.2
Round1,"Spid3yFN on YT, Nerfed aim, Niko is Garbage",1292,124,9,0,4.78,12.0
Round1,"jjjjjjjijjjjjjij, zzzzzzeuzzzzzzz, ryx ϟ",1293,124,8,0,4.75,9.5
Round1,"AKA icheezit, Twitch RnStar1, AKA pasve",1294,124,10,0,4.7,12.3
Round1,"ofdylan_YT, Amasency, Cleо",1295,124,10,0,4.6,12.3
Round1,"KingZiv., bossyn_, AR in your box",1296,124,9,0,4.56,11.89
Round1,"Dyl is schmaked, xanished, nick down bad",1297,124,10,0,4.3,13.1
Round1,"WaffleDeL, rxzеr, kbm kilo",1298,124,10,0,4.2,13.5
Round1,"Kisanada, Waynada, Burnada",1299,124,8,0,4.0,7.5
Round1,"algophilia, МcCree, Lil ВаВy",1300,124,10,0,4.0,12.3
Round1,"Chronic Movement, Scrumtious, TwitchOopsitzjax",1301,124,10,0,4.0,13.0
Round1,"TwitchBluiiFN, ℛics, STONEƳ",1302,124,10,0,3.9,13.0
Round1,"Emerald_Pancake, Lil Kush父, Ferb On GFuel",1303,124,10,0,3.4,12.1
Round1,"RSA asher, RSA rxzin, RSA snozyy",1304,124,9,0,3.22,8.11
Round1,"Jaewalker_, Twitch raydr10, Twitch ItIsOmnia",1305,124,8,0,3.0,6.13
Round1,"SBS cliq, SBS ky, SBS swong",1306,124,10,0,2.4,11.3
Round1,"RottenTwinkies, dilly lol, мyst lol",1307,123,10,3,3.9,17.4
Round1,"Haise GB, Yezy GB, Bennit GB",1308,123,9,3,3.89,12.56
Round1,"InsaneMan28, Mestizol, JouleS ツ",1309,123,10,2,6.5,17.8
Round1,"rockеt., SҮN, arsonist acog",1310,123,8,2,5.38,11.63
Round1,"THE BIG VADE, FNCSVx, CereSZN",1311,123,9,2,5.22,11.89
Round1,"Shibai., deal with arns, abel 80 ping",1312,123,10,2,5.0,15.4
Round1,"CLASS IS DAD, Aceplatesϟ, YeIoϟ",1313,123,10,2,4.5,14.8
Round1,"BluueFN, Vincearoo., Supremeǃ",1314,123,10,2,4.4,14.2
Round1,"CCuchillo, YouTube MaTiC, iVetrocity",1315,123,10,2,4.3,15.7
Round1,"T4NQUE, EpikMightylol, kobra ӝ",1316,123,9,2,4.22,13.56
Round1,"renegadeϟ, AQLX COAXMON7, AdrianCLASН",1317,123,9,2,4.11,12.44
Round1,"FNCS Rykr, ƈɦɛǟȶɛʀ ʝօɛ Ѱ, DR_Grizzly_OP.",1318,123,10,2,3.8,13.3
Round1,"CAW 父, JohnJohnツ, のスペル 丑年",1319,123,10,2,3.7,15.3
Round1,"bouch_129, JeeKay., Oxy Jaxcob",1320,123,10,2,2.8,12.0
Round1,"dunkeyhead, CоNtRoLlA ScRiMa, Assault BlankYT",1321,123,10,1,6.4,16.2
Round1,"Sahaj., catty niko_60fps, Ray Gun.",1322,123,9,1,6.33,17.22
Round1,"chа, Lаwi, Wyаvez",1323,123,10,1,6.0,16.1
Round1,"Dunkѕ, Іnvy, Fyptic",1324,123,8,1,5.88,11.88
Round1,"ASSAULT GMoney, bail out playa, TTVBigBoyClouted",1325,123,10,1,5.8,15.0
Round1,"Venom Fantasy, Anumint, XTRA Naz",1326,123,10,1,5.6,15.1
Round1,"MIDGROUND KING7, Devϟ, Kovaaks Playеr",1327,123,9,1,5.56,13.44
Round1,"ɑlonso, Luchini._, 13-24-15-16.",1328,123,10,1,5.5,14.1
Round1,"pеarson, Саmегon, aceyysan",1329,123,9,1,5.33,12.22
Round1,"daddy resi, Сastr, lІаma",1330,123,9,1,5.33,14.33
Round1,"Twitch.wethrfn, Twitch.pwryfn, vzta wasp",1331,123,9,1,5.22,11.89
Round1,"Mavs〆, Joe B〆, Aem〆",1332,123,10,1,5.2,16.3
Round1,"Twitch Tofy1x, snоw ψ, NOAHREYLI FAN",1333,123,8,1,5.13,9.75
Round1,"1pr Amp, 6pr don, CНIЕF",1334,123,9,1,5.11,11.44
Round1,"Dхnteh, Controller Exy, Kertifishy.",1335,123,8,1,5.0,10.88
Round1,"Royaltydidpoopy, Lucasʃ, Adgiledidpoopy",1336,123,10,1,4.9,14.0
Round1,"birds cute, Dοοf, Neatfully",1337,123,8,1,4.88,11.13
Round1,"Ivoryreyli, cometberries, stiffberries",1338,123,10,1,4.8,13.5
Round1,"Phen_999_WLRD, twitch oddest1x, 999Cheater_Ackor",1339,123,9,1,4.78,12.89
Round1,"RDC Kodak, Buqx on jeepeta, step bro swox",1340,123,10,1,4.7,14.1
Round1,"Nickyrr, Adrn 父, Martin 父",1341,123,9,1,4.67,12.78
Round1,"Sаyha, zomb 父, Twitch JustLuggs",1342,123,10,1,4.5,14.4
Round1,"VIRGIN Sebas, Frosty ay Posty, FNCS Ghostz",1343,123,10,1,4.1,13.3
Round1,"RAC Norick, lil perzi, blazу",1344,123,10,1,4.1,14.4
Round1,"O2 Rad, Code YoungRF, Twitch O2Judo",1345,123,10,1,4.0,12.1
Round1,"poomarcus, snowy reo, S I Ipring",1346,123,10,1,3.8,14.2
Round1,"my trio is poo, Bihx, goferbtw",1347,123,10,1,3.7,13.5
Round1,"CLØUD-_-, Nuclear神 on PH, Marcoco on PH",1348,123,10,1,3.6,13.7
Round1,"Wickud, Dr. D u k e, Tayeser",1349,123,9,1,3.56,10.11
Round1,"JENZY 父, DEMON ZYKSLOX 父, Lazzerr.",1350,123,10,1,3.4,12.1
Round1,"Draze_Florbord, BigJoeBoxedYou, The Kid Gustave.",1351,123,10,1,3.3,12.2
Round1,"Howey., CraniumFNo, Breqkz on Twitch",1352,123,10,1,3.2,12.4
Round1,"Howdy ay лол, Nxcch 父, froztieϟ",1353,123,10,1,2.9,12.2
Round1,"sliz lol, igl Ben carries, gender fluctual",1354,123,9,1,2.89,10.67
Round1,"Misty Cuts, FNCS Weazel., Skiesslol",1355,123,10,1,2.8,11.7
Round1,"F4bled_TacoTV, ChewyPog, ВХN",1356,123,9,0,8.11,13.67
Round1,"OA Indian, Cheater Sid, FNCS Ethanos",1357,123,9,0,6.44,14.22
Round1,"Marang is -1ping, krustykcrab, biG vantie",1358,123,10,0,6.2,15.5
Round1,"еlіtе., Zaxy on Keys, Fried by Dex",1359,123,10,0,6.0,14.5
Round1,"Faded aim, youtube bmbouwyd, Twitch Mawickk",1360,123,9,0,5.78,11.33
Round1,"Code HOGXN Plz, Hunt loves Jesus, TF Stayxdead",1361,123,10,0,5.7,13.9
Round1,"3RE Chivar, Lennysh., Skii Ⅰ",1362,123,9,0,5.67,12.33
Round1,"Whitehat ., fliqht, turnt laiys",1363,123,10,0,5.6,14.6
Round1,"Chamsyfn, losercjm, GrimothyFN",1364,123,10,0,5.4,13.3
Round1,"Melifn On YT, llIlIIlIIlllllll, Twitch GalaxyWyd",1365,123,10,0,5.4,15.2
Round1,"Twitch slimaxis, Twitch TrainerH, lil yutta vert",1366,123,9,0,5.33,12.67
Round1,"KryptoGT, Zistoss, GOE Breezy",1367,123,10,0,5.3,12.5
Round1,"Fluﱞ, Joshua H. Lytle, DancingDuck34",1368,123,8,0,5.25,10.38
Round1,"519 Owen, 519 Saucy, 519 Worby",1369,123,10,0,5.2,13.0
Round1,"Slоthѕ, Drxppingss, Vexo Blu.",1370,123,10,0,5.2,17.1
Round1,"Prospers_, twitch boltqt, CARSON 父",1371,123,9,0,5.11,11.0
Round1,"əwok, Youtube TakiiFN, pоrtrr",1372,123,9,0,5.11,12.67
Round1,"DustinTFP, Buttonz ., zeziy",1373,123,9,0,5.11,12.78
Round1,"rуs on youtube, itsJerian, EP Takened",1374,123,10,0,4.9,15.1
Round1,"Quees Control, ᑫuiz, įason",1375,123,10,0,4.8,13.1
Round1,"Playboi Pr3F1x, Playboi Sampil, sauce it up.",1376,123,9,0,4.78,10.89
Round1,"KAP-40, use code lustzy, NRJackson ttv",1377,123,9,0,4.78,12.89
Round1,"TikTok itsDesTV, Zarkih, twitch cacerywtf",1378,123,8,0,4.75,10.13
Round1,"Informaal, AJFuryX, Еvap",1379,123,9,0,4.67,10.44
Round1,"GODSENT ΛSKO, Fendified, Candi bxd Jordan",1380,123,9,0,4.56,11.78
Round1,"Reheal, tеrrancе, ValerioFPS",1381,123,10,0,4.3,13.0
Round1,"DEMON PHANTOM., 1genesect, Alobe on Spotify",1382,123,10,0,2.8,11.4
Round1,"Twitch DartsFN, IGL Kurinto, Xeno 父",1383,122,10,3,3.9,15.7
Round1,"Quard SF, ㅤBAMㅤ, Jаyt",1384,122,10,2,5.4,16.0
Round1,"kg allan retired, kg nashz iwnl, drippybeanbag64",1385,122,10,2,4.9,15.5
Round1,"url hyouka, url kyzui, Bestه Player",1386,122,9,2,4.78,11.56
Round1,"Xɪɴ, Ziyta, Baby Xixi",1387,122,10,2,4.7,14.9
Round1,"coyote186veloz, iJU4N, Covalt Rospi",1388,122,8,2,4.63,11.25
Round1,"Zen ひ, SuperCrackedツ, YouTube 3D.Dxrk",1389,122,10,2,4.6,14.6
Round1,"lil nok vert, Pancake盒, playboi chubbi",1390,122,9,2,4.33,11.67
Round1,"krumр, xDeep5, Lite Szn",1391,122,10,2,4.3,16.6
Round1,"xtr is dbb, Boring Who Cares, cool cat chrome",1392,122,10,2,4.0,14.6
Round1,"magzy on asher, demonru zyiful, DorF II",1393,122,10,2,2.9,12.7
Round1,"5oh., Huqiz., SouІ",1394,122,8,1,7.5,13.63
Round1,"Chibby ., Insight Till, Will UX",1395,122,8,1,7.38,12.38
Round1,"UltimateGG YT, Chinеse, TTV weissmangg",1396,122,7,1,6.71,10.57
Round1,"MSF mafia ., Drew on Gfuеl, My 20 Pump",1397,122,9,1,6.44,13.56
Round1,"Twitch etaz1x, AKA Solary., DL DXZZLE 父",1398,122,10,1,6.2,15.5
Round1,"Chainz ., Twitch MTCJay, DavisEz",1399,122,9,1,5.89,13.33
Round1,"BigTickle Mikey, Pos n Boots, Vault snipers_",1400,122,9,1,5.44,12.0
Round1,"magicaldonkey534, magicalduckling6, magicaldragon519",1401,122,9,1,5.33,11.67
Round1,"Bytavage, Zеnk, 74 Eternity",1402,122,9,1,5.33,13.0
Round1,"SDR hostile, аim аssist lol, Kāru.",1403,122,10,1,5.3,15.5
Round1,"Psуchopath, Jesse -_- Jack, Twitch Ginx8_",1404,122,8,1,5.25,10.38
Round1,"twitch crazyggs, ryаnn ϟ, Shmeebrr",1405,122,9,1,5.22,14.67
Round1,"Lic. Zamn, TTV_CHANGOCREW8, Eliel030",1406,122,10,1,5.2,13.5
Round1,"imjordiie, STORMIIE ӝ, MTS Adam",1407,122,9,1,5.11,11.56
Round1,"BuddyXI, EpikKez, Easy AP",1408,122,8,1,5.0,10.63
Round1,"gliphy dabdabdab, DEMON Scrambled, Justnlvl",1409,122,10,1,5.0,13.0
Round1,"Twitch TxlerGG, BigReemus, Twitch HoodiezG",1410,122,10,1,5.0,13.5
Round1,"BІаck, Ісyy, ospionа",1411,122,10,1,5.0,14.9
Round1,"jоhnnу., DiegoPlаyzFN, dizzi ay лoл",1412,122,10,1,4.9,14.4
Round1,"Jcaakk 2006, Zyqel, Jаcx",1413,122,10,1,4.9,15.1
Round1,"fragger vorps, stompr, Рup",1414,122,10,1,4.9,15.2
Round1,"SL_Exodia ay лол, ꜱʟ ᶠᵇꜰᴇʀʀᴜᴄᴏツ, TuiszyNestÄreㄱ",1415,122,8,1,4.88,8.63
Round1,"The Big Glizzyϟ, stepbrozachttv, Sun Fn",1416,122,10,1,4.7,12.9
Round1,"Clapz父, ɎǤ Mystik, YG Piicaれ",1417,122,10,1,4.7,14.9
Round1,"Felipe ψ, HPX 507, Rogezy",1418,122,10,1,4.6,13.5
Round1,"Rz AngelHD, Rz Trainer., Rz Dizza ζ",1419,122,9,1,4.56,10.67
Round1,"Schramツ, DogFinna, Soji ツ",1420,122,9,1,4.56,11.44
Round1,"emilfps, snowrr., EpikMiguelol",1421,122,9,1,4.56,11.78
Round1,"Cobra ay лолシ, Chris on 165 Hz, a typo.",1422,122,10,1,4.5,12.5
Round1,"IGL Nezty, Twitch rubenvl27, Timbers Sushin",1423,122,10,1,4.5,13.0
Round1,"Beerbellyjelli, ΜΑΝDO, Opt On Youtube",1424,122,10,1,4.5,14.7
Round1,"Killstreakqt, twitch kapszn, CrqzedSZN",1425,122,9,1,4.44,11.78
Round1,"Syi V, õops, Slevyz",1426,122,9,1,4.44,12.11
Round1,"Yаzzi, SPOOKZGRAAL, fraplol.",1427,122,10,1,4.3,12.9
Round1,"Øly Fall, Aesthetic Doza, PZY SPRING 爱",1428,122,10,1,4.3,14.4
Round1,"S k y s e n, Beethovenϟ, Drxp ϟ",1429,122,9,1,4.22,12.56
Round1,"kempzy, Tis The Seezyn, Divvу",1430,122,10,1,4.2,11.5
Round1,"Meek sips wok, Inhelds Sips Wok, Bray Sips Wok文神",1431,122,10,1,4.1,11.8
Round1,"Yt Rectr0 Ω, IGL nova ay лол, FNCS Sparkz.",1432,122,10,1,4.1,14.6
Round1,"lil steve ψ, Troom., Fz Synψ",1433,122,9,1,4.0,11.56
Round1,"NRG Oreo, 32 punk, Fukushima刀",1434,122,10,1,3.9,13.3
Round1,"éomk, voxi ه, SАNTl",1435,122,10,1,3.9,13.5
Round1,"touch me kace, Reaрr, Valenstey",1436,122,9,1,3.89,10.56
Round1,"DaddyBlink., maxgoat54, Swifty 々",1437,122,9,1,3.89,11.56
Round1,"conners., vyntyx, bstarter",1438,122,8,1,3.88,10.63
Round1,"turtle ay лол, Evoke Finn-YT, USE CODE AIR-YT",1439,122,10,1,3.8,12.3
Round1,"Thunder FNCS7, Thunder FNCS5, Thunder FLix.",1440,122,10,1,3.8,13.7
Round1,"Cаpt, suрl, Mezrr",1441,122,9,1,3.78,11.78
Round1,"raw 〆, swiz父, ʄefe ψ",1442,122,10,1,3.6,11.6
Round1,"Kylerfishy, GaveUrMomClap, sciotto",1443,122,10,1,3.6,12.7
Round1,"TGB CRYME, TGB RECORRDS, T G B.",1444,122,10,1,3.6,13.3
Round1,"ButokoyTz., oated., General Henryϟ",1445,122,10,1,3.6,14.3
Round1,"So Zexzi, Sinai Hydro, Grіncha",1446,122,10,1,3.5,13.6
Round1,"Noxy Woxy, ttv mxrs, Night Raid Demo",1447,122,9,1,3.22,11.22
Round1,"Sir Frags Аlot, mize, SYSTEM 文",1448,122,10,1,3.2,13.6
Round1,"hugecutiepie, op johndoeツ, dɐɟoɟᴉʍ",1449,122,10,1,2.8,14.3
Round1,"Quiеt., shyу, Sкаn",1450,122,9,0,8.67,15.89
Round1,"centixx ψ, confuzion 999, PHENOM父",1451,122,9,0,7.78,14.44
Round1,"Chronic Bink, PotFast ψ, Flovіn",1452,122,8,0,7.38,13.13
Round1,"Comehead, Descendz, BYAKUGAN BARON",1453,122,9,0,6.89,13.33
Round1,"actinglikemisty, Jsnfn_, Ѕаlsа",1454,122,8,0,6.75,11.5
Round1,"DVS CROHM 父, spаn, WЕHТТАM",1455,122,10,0,6.5,14.4
Round1,"VizTa Krux, Featurе, bﱞlurfn",1456,122,10,0,6.5,14.6
Round1,"Despair ., еdgу, ui dysrr",1457,122,9,0,5.67,14.33
Round1,"zero brandonǃ, youtube binq, Võltt",1458,122,10,0,5.4,14.9
Round1,"pwa elzo vert, Kudo ay лол, Newjonny.",1459,122,9,0,5.22,11.44
Round1,"o he from jersey, shuffle, dannypickle7",1460,122,10,0,5.0,13.5
Round1,"Ｃrisis, Fragger Tenz ؼ, Gεt βo χ εd요",1461,122,10,0,4.9,12.7
Round1,"UnbrokenForever, Tiktok Ju4nxw, qL biz_",1462,122,9,0,4.89,9.78
Round1,"EDP Dexッ, xHzrd, DEMON MAMAGUEVO〆",1463,122,9,0,4.89,10.11
Round1,"I made u alt f 4, jd got rona, SOLUTION 禅",1464,122,10,0,4.8,13.6
Round1,"Majestic ϟ, cevei for tna, youtube FlowzyFN",1465,122,10,0,4.8,13.9
Round1,"joss wk, twin icrisgg 父, kog pipefishy",1466,122,8,0,4.5,8.63
Round1,"yoxu ., lowrr., DEMONAWAAAAAAX ッ",1467,122,8,0,4.5,11.5
Round1,"Twitch x2Kayhs, Softzy., mintiwnl",1468,122,10,0,4.5,12.1
Round1,"Optify Evoid, Aggro Carson, Nоvic",1469,122,10,0,4.5,13.0
Round1,"oNyne Eh 30, Strawhat Cisqo, Brimǃ",1470,122,8,0,4.25,9.13
Round1,"CackroachxD, Duku ., Sydearms",1471,122,10,0,4.2,12.4
Round1,"Classified ., Aka Visions, 1ukeFPS",1472,122,10,0,4.2,13.2
Round1,"Gilа, f3 cmc, Ogalaginrr",1473,122,9,0,4.11,10.22
Round1,"RvG Farbiz., LuisG ., RvG PetrusZ.",1474,122,10,0,4.1,11.8
Round1,"Pigglе, virtuelol yt, youtube seeffn",1475,122,10,0,4.1,13.7
Round1,"unityy 74, illusivq., hqizz .",1476,122,10,0,4.0,12.9
Round1,"Lobo the Elf, Sweaty Feаr, daddy shtupe",1477,122,10,0,4.0,13.6
Round1,"оrd, miles is monke, juffψ",1478,122,10,0,4.0,14.0
Round1,"Suited 74, Dalusϟ, Kujolol",1479,122,10,0,3.7,12.5
Round1,"oorbify, Fncs Smello., Vlo Zurf1x",1480,122,10,0,3.7,13.3
Round1,"Rayef Fn on yt, Avatar Eóin, NedxRectangles",1481,122,10,0,3.6,12.5
Round1,"ｘｅｃｏ, AƘCY, Rippy on crack",1482,122,9,0,3.56,9.89
Round1,"teccalol, ḡriffin, dr. quigga",1483,122,9,0,3.33,9.89
Round1,"QdaddyM, hi im shi, Mac Divi filius",1484,122,9,0,3.33,10.22
Round1,"DakshFn, Flozyy., frosty eh 30",1485,122,10,0,2.9,11.1
Round1,"Ikerocio25., MiloOnRaa吴, ENCULADODEAMELI",1486,122,9,0,2.78,8.11
Round1,"krabbie paddie, Twitch Yo_ryder, twitch notmke",1487,121,6,2,8.17,10.0
Round1,"twitter capersTV, 2R Sweh., Zbeh.",1488,121,10,2,4.5,14.7
Round1,"Twtr Lucasqt_, Ice ک, twitter pubfn_",1489,121,8,2,4.25,10.0
Round1,"Spankyylol., Fishyylol., Kautiionlol.",1490,121,9,2,4.11,13.0
Round1,"GoodGuyZoomTTV, TTV SpeckFN_, Vlаd Ψ",1491,121,10,2,3.6,12.8
Round1,"fat chod.e, Rudeus Grayratt, sрectrаl",1492,121,8,1,7.5,12.75
Round1,"trіm, ankô, dumb fighter",1493,121,10,1,6.4,16.3
Round1,"ryzefulツ, Nastyℕate, Trollox.",1494,121,9,1,6.33,14.33
Round1,"Nemo boxed u lol, lil blixky vert, YouTube RixoaFN",1495,121,10,1,6.1,15.3
Round1,"Reactionz., Vеl., Јov",1496,121,10,1,5.9,14.1
Round1,"аssist ., Pieced No Cap ϟ, PipGraal Ψ",1497,121,10,1,5.8,14.6
Round1,"Twitch Tortuga, YMP Guapo., Richarded_",1498,121,9,1,5.78,14.67
Round1,"GN Best, Woolу, Glo Snook",1499,121,10,1,5.6,13.6
Round1,"Hewirr, threatz ay лол, Splatty Boyム",1500,121,10,1,5.5,11.2
Round1,"MF GЕСKO, fluffypeen228, fluffynuts228",1501,121,9,1,5.44,12.22
Round1,"Youtube Zinх, genoo六, lil cleenski",1502,121,10,1,5.4,16.9
Round1,"hermet21, afar is the best, TNA Kahzi on yt",1503,121,9,1,5.33,11.89
Round1,"Skorri., ik3 has a HC-130, Cheater DirtyDan",1504,121,9,1,5.33,12.11
Round1,"Andrewャ, Hayibo., Rat3rح",1505,121,9,1,5.33,12.56
Round1,"lil ethyro vert, GigsGG TTV, lil simple vert",1506,121,8,1,5.25,10.0
Round1,"kiaznet, uninѕtall, trоpics",1507,121,8,1,5.25,13.25
Round1,"s4cz is sexy, Spek on 144hz, MyFatCatMatt",1508,121,9,1,4.89,10.78
Round1,"henry2х, XpoTv, Prív",1509,121,8,1,4.88,10.25
Round1,"АMAS, Kingziee GB, BDS Akrilixx",1510,121,10,1,4.8,13.8
Round1,"L2Lightning_ TTV, Ace ㅊ, Riоtz",1511,121,9,1,4.78,12.44
Round1,"braуdеn, Іuсаѕ, dyІan.",1512,121,10,1,4.7,14.8
Round1,"Tyreesespiecees, Frost1x., sobek ӝ",1513,121,9,1,4.67,12.11
Round1,"Lucrà, GeeBart, Tropyc",1514,121,9,1,4.67,12.44
Round1,"FNTwister, fnsoly, renify 父",1515,121,10,1,4.6,14.7
Round1,"Noodles ϟ, sebski ϟ, Ruѕsell",1516,121,9,1,4.56,11.67
Round1,"Mgalf96, Golemzz, Maddness.",1517,121,9,1,4.56,13.11
Round1,"lil warrant, 7162223092, 0 Pr Thermal",1518,121,10,1,4.5,12.8
Round1,"Twiced., ruso 999, thebigbrodz",1519,121,10,1,4.5,13.5
Round1,"youtube vutobtw, 240 FPS fouksiik, Figi X",1520,121,9,1,4.44,12.11
Round1,"Twitch Leaderrr, DEMONZY Ϟ, DEMONFASHI",1521,121,10,1,4.4,12.2
Round1,"Joshua ggr, Roguersito., CRY FXL 亗",1522,121,10,1,4.4,14.5
Round1,"Twitter BernaFN_, AxelGamerZTV, ryze kip",1523,121,9,1,4.22,12.0
Round1,"Gеско, Demon Time AP, matitia ay лолce",1524,121,10,1,4.2,13.7
Round1,"Sammyx50 Tiktok, You look so lost, Slinkyz .",1525,121,10,1,4.2,14.6
Round1,"escape ψ, oogway eckto, Shоm",1526,121,9,1,4.11,12.89
Round1,"Meisel iwnl, DSG Mich, M3X Alba",1527,121,10,1,4.1,13.7
Round1,"Boxy Lajistic, WombatsDownBad, Zanulux",1528,121,10,1,4.1,14.5
Round1,"CodeRhed, hjackhammer Ψ, SN4K3ZY",1529,121,10,1,4.1,14.9
Round1,"thеtik, Lynozi, KangWho",1530,121,9,1,4.0,11.56
Round1,"MackleMcScroller, rhihno, King ﮎ",1531,121,10,1,4.0,13.5
Round1,"CАDEJO, el grich504 HN, iGor miau",1532,121,10,1,3.9,13.5
Round1,"Twitch LMAOArian, Liqra., Twitch Luxxish",1533,121,10,1,3.8,13.2
Round1,"ThePeachCobbler, Tahrif is Angy, Sllush",1534,121,10,1,3.8,14.4
Round1,"Conman2k2, lil ANDO VERT, TTV 21Dspence21",1535,121,8,1,3.5,8.75
Round1,"ezzy dab dab, lil uzi Twisst, ChampagneFN.",1536,121,8,1,3.5,9.0
Round1,"BrysonTV, Chozen on SARMS, gřey",1537,121,10,1,3.5,12.8
Round1,"FLUFFYMOP913, SaIvo., papa birdy",1538,121,10,1,3.2,11.2
Round1,"trpcs, Sully Wazowski, AfricanBacon",1539,121,10,1,3.1,12.7
